EVENT,PROPERTY_ID,MONTHS_POST_FLOOD,ABSOLUTE_VALUE,PERCENTAGE_CHANGE_FROM_MEDIAN_PRICE,SINGLE_STORY,YEAR_BUILT,SQUARE_FOOTAGE,LOT_SIZE,ZONE,CUMUL_FLOODS
Florence,10021,36,501500,3.669,0,2005,3600,10890,1c,0
Florence,10021,37,491600,1.623,0,2005,3600,10890,1c,0
Florence,10021,38,514500,6.357,0,2005,3600,10890,1c,0
Florence,10021,39,506300,4.661,0,2005,3600,10890,1c,0
Florence,10021,40,473600,-2.098,0,2005,3600,10890,1c,0
Florence,10021,41,483400,-0.072,0,2005,3600,10890,1c,0
Florence,10021,42,492100,1.726,0,2005,3600,10890,1c,0
Florence,10021,43,495100,2.346,0,2005,3600,10890,1c,0
Florence,10021,44,492000,1.705,0,2005,3600,10890,1c,0
Florence,10021,45,525700,8.672,0,2005,3600,10890,1c,0
Florence,10021,46,535600,10.718,0,2005,3600,10890,1c,0
Florence,10021,47,524500,8.424,0,2005,3600,10890,1c,0
Florence,10021,48,496200,2.574,0,2005,3600,10890,1c,0
Matthew,10022,1,391400,-22.679,0,2004,3131,15246,1c,0
Matthew,10022,2,398600,-21.256,0,2004,3131,15246,1c,0
Matthew,10022,3,392900,-22.382,0,2004,3131,15246,1c,0
Matthew,10022,4,405200,-19.953,0,2004,3131,15246,1c,0
Matthew,10022,5,401000,-20.782,0,2004,3131,15246,1c,0
Matthew,10022,6,395400,-21.889,0,2004,3131,15246,1c,0
Matthew,10022,7,401500,-20.684,0,2004,3131,15246,1c,0
Matthew,10022,8,402800,-20.427,0,2004,3131,15246,1c,0
Matthew,10022,9,396600,-21.652,0,2004,3131,15246,1c,0
Matthew,10022,10,397900,-21.395,0,2004,3131,15246,1c,0
Matthew,10022,11,397700,-21.434,0,2004,3131,15246,1c,0
Matthew,10022,12,404000,-20.19,0,2004,3131,15246,1c,0
Matthew,10022,13,417700,-17.483,0,2004,3131,15246,1c,0
Matthew,10022,14,409400,-19.123,0,2004,3131,15246,1c,0
Matthew,10022,15,422400,-16.555,0,2004,3131,15246,1c,0
Matthew,10022,16,438300,-13.414,0,2004,3131,15246,1c,0
Matthew,10022,17,437700,-13.532,0,2004,3131,15246,1c,0
Matthew,10022,18,491900,-2.825,0,2004,3131,15246,1c,0
Matthew,10022,19,498500,-1.521,0,2004,3131,15246,1c,0
Matthew,10022,20,513300,1.403,0,2004,3131,15246,1c,0
Matthew,10022,21,516700,2.074,0,2004,3131,15246,1c,0
Matthew,10022,22,525800,3.872,0,2004,3131,15246,1c,0
Matthew,10022,23,514000,1.541,0,2004,3131,15246,1c,0
Florence,10022,24,518800,2.489,0,2004,3131,15246,1c,0
Florence,10022,25,504000,-0.435,0,2004,3131,15246,1c,0
Florence,10022,26,505400,-0.158,0,2004,3131,15246,1c,0
Florence,10022,27,504100,-0.415,0,2004,3131,15246,1c,0
Florence,10022,28,507000,0.158,0,2004,3131,15246,1c,0
Florence,10022,29,502800,-0.672,0,2004,3131,15246,1c,0
Florence,10022,30,492400,-2.726,0,2004,3131,15246,1c,0
Florence,10022,31,527700,4.247,0,2004,3131,15246,1c,0
Florence,10022,32,529200,4.544,0,2004,3131,15246,1c,0
Florence,10022,33,539700,6.618,0,2004,3131,15246,1c,0
Florence,10022,34,543000,7.27,0,2004,3131,15246,1c,0
Florence,10022,35,540700,6.815,0,2004,3131,15246,1c,0
Florence,10022,36,517300,2.193,0,2004,3131,15246,1c,0
Florence,10022,37,527500,4.208,0,2004,3131,15246,1c,0
Florence,10022,38,543900,7.448,0,2004,3131,15246,1c,0
Florence,10022,39,568000,12.209,0,2004,3131,15246,1c,0
Florence,10022,40,608700,20.249,0,2004,3131,15246,1c,0
Florence,10022,41,582800,15.132,0,2004,3131,15246,1c,0
Florence,10022,42,560600,10.747,0,2004,3131,15246,1c,0
Florence,10022,43,551900,9.028,0,2004,3131,15246,1c,0
Florence,10022,44,551700,8.989,0,2004,3131,15246,1c,0
Florence,10022,45,544500,7.566,0,2004,3131,15246,1c,0
Florence,10022,46,518100,2.351,0,2004,3131,15246,1c,0
Florence,10022,47,668200,32.003,0,2004,3131,15246,1c,0
Florence,10022,48,667900,31.944,0,2004,3131,15246,1c,0
Matthew,10023,1,354000,-12.279,0,1998,2398,16117,2c,0
Matthew,10023,2,354400,-12.179,0,1998,2398,16117,2c,0
Matthew,10023,3,345000,-14.509,0,1998,2398,16117,2c,0
Matthew,10023,4,351000,-13.022,0,1998,2398,16117,2c,0
Matthew,10023,5,355400,-11.932,0,1998,2398,16117,2c,0
Matthew,10023,6,360000,-10.792,0,1998,2398,16117,2c,0
Matthew,10023,7,361600,-10.395,0,1998,2398,16117,2c,0
Matthew,10023,8,365100,-9.528,0,1998,2398,16117,2c,0
Matthew,10023,9,373000,-7.57,0,1998,2398,16117,2c,0
Matthew,10023,10,367500,-8.933,0,1998,2398,16117,2c,0
Matthew,10023,11,362500,-10.172,0,1998,2398,16117,2c,0
Matthew,10023,12,374800,-7.124,0,1998,2398,16117,2c,0
Matthew,10023,13,375100,-7.05,0,1998,2398,16117,2c,0
Matthew,10023,14,370000,-8.314,0,1998,2398,16117,2c,0
Matthew,10023,15,382900,-5.117,0,1998,2398,16117,2c,0
Matthew,10023,16,399900,-0.904,0,1998,2398,16117,2c,0
Matthew,10023,17,404400,0.211,0,1998,2398,16117,2c,0
Matthew,10023,18,409200,1.4,0,1998,2398,16117,2c,0
Matthew,10023,19,400600,-0.731,0,1998,2398,16117,2c,0
Matthew,10023,20,398600,-1.227,0,1998,2398,16117,2c,0
Matthew,10023,21,401300,-0.558,0,1998,2398,16117,2c,0
Matthew,10023,22,396200,-1.821,0,1998,2398,16117,2c,0
Matthew,10023,23,400200,-0.83,0,1998,2398,16117,2c,0
Florence,10023,24,404000,0.112,0,1998,2398,16117,2c,0
Florence,10023,25,399100,-1.103,0,1998,2398,16117,2c,0
Florence,10023,26,401100,-0.607,0,1998,2398,16117,2c,0
Florence,10023,27,403300,-0.062,0,1998,2398,16117,2c,0
Florence,10023,28,403800,0.062,0,1998,2398,16117,2c,0
Florence,10023,29,407200,0.904,0,1998,2398,16117,2c,0
Florence,10023,30,421600,4.473,0,1998,2398,16117,2c,0
Florence,10023,31,434900,7.769,0,1998,2398,16117,2c,0
Florence,10023,32,436600,8.19,0,1998,2398,16117,2c,0
Florence,10023,33,440200,9.082,0,1998,2398,16117,2c,0
Florence,10023,34,440800,9.231,0,1998,2398,16117,2c,0
Florence,10023,35,446300,10.593,0,1998,2398,16117,2c,0
Florence,10023,36,450200,11.56,0,1998,2398,16117,2c,0
Florence,10023,37,448400,11.114,0,1998,2398,16117,2c,0
Florence,10023,38,448400,11.114,0,1998,2398,16117,2c,0
Florence,10023,39,443800,9.974,0,1998,2398,16117,2c,0
Florence,10023,40,443800,9.974,0,1998,2398,16117,2c,0
Florence,10023,41,453500,12.378,0,1998,2398,16117,2c,0
Florence,10023,42,456500,13.121,0,1998,2398,16117,2c,0
Florence,10023,43,443900,9.999,0,1998,2398,16117,2c,0
Florence,10023,44,440700,9.206,0,1998,2398,16117,2c,0
Florence,10023,45,437500,8.413,0,1998,2398,16117,2c,0
Florence,10023,46,440800,9.231,0,1998,2398,16117,2c,0
Florence,10023,47,441700,9.454,0,1998,2398,16117,2c,0
Florence,10023,48,442400,9.627,0,1998,2398,16117,2c,0
Matthew,10024,1,329400,-10.901,1,1993,2104,14810,2c,0
Matthew,10024,2,336500,-8.98,1,1993,2104,14810,2c,0
Matthew,10024,3,333000,-9.927,1,1993,2104,14810,2c,0
Matthew,10024,4,339700,-8.115,1,1993,2104,14810,2c,0
Matthew,10024,5,332200,-10.143,1,1993,2104,14810,2c,0
Matthew,10024,6,337800,-8.629,1,1993,2104,14810,2c,0
Matthew,10024,7,337700,-8.656,1,1993,2104,14810,2c,0
Matthew,10024,8,342400,-7.384,1,1993,2104,14810,2c,0
Matthew,10024,9,337000,-8.845,1,1993,2104,14810,2c,0
Matthew,10024,10,342400,-7.384,1,1993,2104,14810,2c,0
Matthew,10024,11,338700,-8.385,1,1993,2104,14810,2c,0
Matthew,10024,12,338600,-8.412,1,1993,2104,14810,2c,0
Matthew,10024,13,338300,-8.493,1,1993,2104,14810,2c,0
Matthew,10024,14,339500,-8.169,1,1993,2104,14810,2c,0
Matthew,10024,15,338900,-8.331,1,1993,2104,14810,2c,0
Matthew,10024,16,350700,-5.139,1,1993,2104,14810,2c,0
Matthew,10024,17,350300,-5.247,1,1993,2104,14810,2c,0
Matthew,10024,18,361500,-2.218,1,1993,2104,14810,2c,0
Matthew,10024,19,352700,-4.598,1,1993,2104,14810,2c,0
Matthew,10024,20,350100,-5.302,1,1993,2104,14810,2c,0
Matthew,10024,21,361700,-2.164,1,1993,2104,14810,2c,0
Matthew,10024,22,370900,0.325,1,1993,2104,14810,2c,0
Matthew,10024,23,372600,0.784,1,1993,2104,14810,2c,0
Florence,10024,24,375200,1.488,1,1993,2104,14810,2c,0
Florence,10024,25,373000,0.893,1,1993,2104,14810,2c,0
Florence,10024,26,370200,0.135,1,1993,2104,14810,2c,0
Florence,10024,27,378700,2.434,1,1993,2104,14810,2c,0
Florence,10024,28,369200,-0.135,1,1993,2104,14810,2c,0
Florence,10024,29,375700,1.623,1,1993,2104,14810,2c,0
Florence,10024,30,380000,2.786,1,1993,2104,14810,2c,0
Florence,10024,31,381300,3.138,1,1993,2104,14810,2c,0
Florence,10024,32,372800,0.839,1,1993,2104,14810,2c,0
Florence,10024,33,366500,-0.866,1,1993,2104,14810,2c,0
Florence,10024,34,365400,-1.163,1,1993,2104,14810,2c,0
Florence,10024,35,381600,3.219,1,1993,2104,14810,2c,0
Florence,10024,36,384900,4.111,1,1993,2104,14810,2c,0
Florence,10024,37,377200,2.029,1,1993,2104,14810,2c,0
Florence,10024,38,377200,2.029,1,1993,2104,14810,2c,0
Florence,10024,39,383300,3.679,1,1993,2104,14810,2c,0
Florence,10024,40,383300,3.679,1,1993,2104,14810,2c,0
Florence,10024,41,388900,5.193,1,1993,2104,14810,2c,0
Florence,10024,42,388300,5.031,1,1993,2104,14810,2c,0
Florence,10024,43,388900,5.193,1,1993,2104,14810,2c,0
Florence,10024,44,389800,5.437,1,1993,2104,14810,2c,0
Florence,10024,45,388800,5.166,1,1993,2104,14810,2c,0
Florence,10024,46,389100,5.247,1,1993,2104,14810,2c,0
Florence,10024,47,392600,6.194,1,1993,2104,14810,2c,0
Florence,10024,48,392000,6.032,1,1993,2104,14810,2c,0
Matthew,10025,1,192300,-15.024,0,1996,1656,11761,3c,0
Matthew,10025,2,194000,-14.273,0,1996,1656,11761,3c,0
Matthew,10025,3,193300,-14.582,0,1996,1656,11761,3c,0
Matthew,10025,4,194200,-14.185,0,1996,1656,11761,3c,0
Matthew,10025,5,196200,-13.301,0,1996,1656,11761,3c,0
Matthew,10025,6,197800,-12.594,0,1996,1656,11761,3c,0
Matthew,10025,7,198000,-12.506,0,1996,1656,11761,3c,0
Matthew,10025,8,195200,-13.743,0,1996,1656,11761,3c,0
Matthew,10025,9,196700,-13.08,0,1996,1656,11761,3c,0
Matthew,10025,10,199400,-11.887,0,1996,1656,11761,3c,0
Matthew,10025,11,199100,-12.019,0,1996,1656,11761,3c,0
Matthew,10025,12,204700,-9.545,0,1996,1656,11761,3c,0
Matthew,10025,13,211200,-6.673,0,1996,1656,11761,3c,0
Matthew,10025,14,216600,-4.286,0,1996,1656,11761,3c,0
Matthew,10025,15,219900,-2.828,0,1996,1656,11761,3c,0
Matthew,10025,16,224700,-0.707,0,1996,1656,11761,3c,0
Matthew,10025,17,224400,-0.84,0,1996,1656,11761,3c,0
Matthew,10025,18,213000,-5.877,0,1996,1656,11761,3c,0
Matthew,10025,19,218600,-3.403,0,1996,1656,11761,3c,0
Matthew,10025,20,225600,-0.309,0,1996,1656,11761,3c,0
Matthew,10025,21,227800,0.663,0,1996,1656,11761,3c,0
Matthew,10025,22,224100,-0.972,0,1996,1656,11761,3c,0
Matthew,10025,23,224500,-0.795,0,1996,1656,11761,3c,0
Florence,10025,24,228800,1.105,0,1996,1656,11761,3c,0
Florence,10025,25,227100,0.354,0,1996,1656,11761,3c,0
Florence,10025,26,225100,-0.53,0,1996,1656,11761,3c,0
Florence,10025,27,225600,-0.309,0,1996,1656,11761,3c,0
Florence,10025,28,227000,0.309,0,1996,1656,11761,3c,0
Florence,10025,29,227200,0.398,0,1996,1656,11761,3c,0
Florence,10025,30,227900,0.707,0,1996,1656,11761,3c,0
Florence,10025,31,231100,2.121,0,1996,1656,11761,3c,0
Florence,10025,32,232200,2.607,0,1996,1656,11761,3c,0
Florence,10025,33,233900,3.358,0,1996,1656,11761,3c,0
Florence,10025,34,233400,3.137,0,1996,1656,11761,3c,0
Florence,10025,35,233500,3.182,0,1996,1656,11761,3c,0
Florence,10025,36,237000,4.728,0,1996,1656,11761,3c,0
Florence,10025,37,234600,3.668,0,1996,1656,11761,3c,0
Florence,10025,38,234200,3.491,0,1996,1656,11761,3c,0
Florence,10025,39,237800,5.082,0,1996,1656,11761,3c,0
Florence,10025,40,239400,5.789,0,1996,1656,11761,3c,0
Florence,10025,41,239700,5.921,0,1996,1656,11761,3c,0
Florence,10025,42,241400,6.673,0,1996,1656,11761,3c,0
Florence,10025,43,243200,7.468,0,1996,1656,11761,3c,0
Florence,10025,44,243600,7.645,0,1996,1656,11761,3c,0
Florence,10025,45,245200,8.352,0,1996,1656,11761,3c,0
Florence,10025,46,247400,9.324,0,1996,1656,11761,3c,0
Florence,10025,47,249900,10.429,0,1996,1656,11761,3c,0
Florence,10025,48,252100,11.401,0,1996,1656,11761,3c,0
Matthew,10026,1,189100,-14.24,1,1996,1467,16553,3c,0
Matthew,10026,2,182400,-17.279,1,1996,1467,16553,3c,0
Matthew,10026,3,179500,-18.594,1,1996,1467,16553,3c,0
Matthew,10026,4,197400,-10.476,1,1996,1467,16553,3c,0
Matthew,10026,5,198100,-10.159,1,1996,1467,16553,3c,0
Matthew,10026,6,199700,-9.433,1,1996,1467,16553,3c,0
Matthew,10026,7,200300,-9.161,1,1996,1467,16553,3c,0
Matthew,10026,8,202200,-8.299,1,1996,1467,16553,3c,0
Matthew,10026,9,205500,-6.803,1,1996,1467,16553,3c,0
Matthew,10026,10,205500,-6.803,1,1996,1467,16553,3c,0
Matthew,10026,11,203300,-7.8,1,1996,1467,16553,3c,0
Matthew,10026,12,205000,-7.029,1,1996,1467,16553,3c,0
Matthew,10026,13,205700,-6.712,1,1996,1467,16553,3c,0
Matthew,10026,14,205200,-6.939,1,1996,1467,16553,3c,0
Matthew,10026,15,206100,-6.531,1,1996,1467,16553,3c,0
Matthew,10026,16,205600,-6.757,1,1996,1467,16553,3c,0
Matthew,10026,17,208900,-5.261,1,1996,1467,16553,3c,0
Matthew,10026,18,209200,-5.125,1,1996,1467,16553,3c,0
Matthew,10026,19,212200,-3.764,1,1996,1467,16553,3c,0
Matthew,10026,20,211400,-4.127,1,1996,1467,16553,3c,0
Matthew,10026,21,212300,-3.719,1,1996,1467,16553,3c,0
Matthew,10026,22,214500,-2.721,1,1996,1467,16553,3c,0
Matthew,10026,23,217200,-1.497,1,1996,1467,16553,3c,0
Florence,10026,24,218700,-0.816,1,1996,1467,16553,3c,0
Florence,10026,25,222300,0.816,1,1996,1467,16553,3c,0
Florence,10026,26,224300,1.723,1,1996,1467,16553,3c,0
Florence,10026,27,224700,1.905,1,1996,1467,16553,3c,0
Florence,10026,28,223700,1.451,1,1996,1467,16553,3c,0
Florence,10026,29,224000,1.587,1,1996,1467,16553,3c,0
Florence,10026,30,224400,1.769,1,1996,1467,16553,3c,0
Florence,10026,31,226400,2.676,1,1996,1467,16553,3c,0
Florence,10026,32,225800,2.404,1,1996,1467,16553,3c,0
Florence,10026,33,227700,3.265,1,1996,1467,16553,3c,0
Florence,10026,34,228900,3.81,1,1996,1467,16553,3c,0
Florence,10026,35,228300,3.537,1,1996,1467,16553,3c,0
Florence,10026,36,225800,2.404,1,1996,1467,16553,3c,0
Florence,10026,37,227300,3.084,1,1996,1467,16553,3c,0
Florence,10026,38,227300,3.084,1,1996,1467,16553,3c,0
Florence,10026,39,233700,5.986,1,1996,1467,16553,3c,0
Florence,10026,40,233700,5.986,1,1996,1467,16553,3c,0
Florence,10026,41,236000,7.029,1,1996,1467,16553,3c,0
Florence,10026,42,239600,8.662,1,1996,1467,16553,3c,0
Florence,10026,43,240000,8.844,1,1996,1467,16553,3c,0
Florence,10026,44,241400,9.478,1,1996,1467,16553,3c,0
Florence,10026,45,241700,9.615,1,1996,1467,16553,3c,0
Florence,10026,46,244700,10.975,1,1996,1467,16553,3c,0
Florence,10026,47,246100,11.61,1,1996,1467,16553,3c,0
Florence,10026,48,243400,10.385,1,1996,1467,16553,3c,0
Matthew,10027,1,348000,-2.343,0,1993,3006,19602,4c,0
Matthew,10027,2,355600,-0.21,0,1993,3006,19602,4c,0
Matthew,10027,3,348200,-2.287,0,1993,3006,19602,4c,0
Matthew,10027,4,339100,-4.841,0,1993,3006,19602,4c,0
Matthew,10027,5,339500,-4.728,0,1993,3006,19602,4c,0
Matthew,10027,6,341500,-4.167,0,1993,3006,19602,4c,0
Matthew,10027,7,338600,-4.981,0,1993,3006,19602,4c,0
Matthew,10027,8,340500,-4.448,0,1993,3006,19602,4c,0
Matthew,10027,9,342400,-3.915,0,1993,3006,19602,4c,0
Matthew,10027,10,350300,-1.698,0,1993,3006,19602,4c,0
Matthew,10027,11,345700,-2.989,0,1993,3006,19602,4c,0
Matthew,10027,12,341900,-4.055,0,1993,3006,19602,4c,0
Matthew,10027,13,348100,-2.315,0,1993,3006,19602,4c,0
Matthew,10027,14,350800,-1.557,0,1993,3006,19602,4c,0
Matthew,10027,15,345500,-3.045,0,1993,3006,19602,4c,0
Matthew,10027,16,357100,0.21,0,1993,3006,19602,4c,0
Matthew,10027,17,351700,-1.305,0,1993,3006,19602,4c,0
Matthew,10027,18,360300,1.108,0,1993,3006,19602,4c,0
Matthew,10027,19,364100,2.175,0,1993,3006,19602,4c,0
Matthew,10027,20,366000,2.708,0,1993,3006,19602,4c,0
Matthew,10027,21,359200,0.8,0,1993,3006,19602,4c,0
Matthew,10027,22,357800,0.407,0,1993,3006,19602,4c,0
Matthew,10027,23,350900,-1.529,0,1993,3006,19602,4c,0
Florence,10027,24,350800,-1.557,0,1993,3006,19602,4c,0
Florence,10027,25,352100,-1.193,0,1993,3006,19602,4c,0
Florence,10027,26,354900,-0.407,0,1993,3006,19602,4c,0
Florence,10027,27,349000,-2.063,0,1993,3006,19602,4c,0
Florence,10027,28,353700,-0.744,0,1993,3006,19602,4c,0
Florence,10027,29,354200,-0.603,0,1993,3006,19602,4c,0
Florence,10027,30,354900,-0.407,0,1993,3006,19602,4c,0
Florence,10027,31,363900,2.119,0,1993,3006,19602,4c,0
Florence,10027,32,372600,4.56,0,1993,3006,19602,4c,0
Florence,10027,33,372900,4.644,0,1993,3006,19602,4c,0
Florence,10027,34,370900,4.083,0,1993,3006,19602,4c,0
Florence,10027,35,366500,2.848,0,1993,3006,19602,4c,0
Florence,10027,36,366900,2.961,0,1993,3006,19602,4c,0
Florence,10027,37,375500,5.374,0,1993,3006,19602,4c,0
Florence,10027,38,373200,4.728,0,1993,3006,19602,4c,0
Florence,10027,39,375700,5.43,0,1993,3006,19602,4c,0
Florence,10027,40,390200,9.499,0,1993,3006,19602,4c,0
Florence,10027,41,392700,10.201,0,1993,3006,19602,4c,0
Florence,10027,42,397200,11.463,0,1993,3006,19602,4c,0
Florence,10027,43,400100,12.277,0,1993,3006,19602,4c,0
Florence,10027,44,401100,12.558,0,1993,3006,19602,4c,0
Florence,10027,45,407200,14.27,0,1993,3006,19602,4c,0
Florence,10027,46,411500,15.476,0,1993,3006,19602,4c,0
Florence,10027,47,413000,15.897,0,1993,3006,19602,4c,0
Florence,10027,48,418900,17.553,0,1993,3006,19602,4c,0
Matthew,10028,1,249300,-16.622,0,1992,2288,16553,4c,0
Matthew,10028,2,250400,-16.254,0,1992,2288,16553,4c,0
Matthew,10028,3,251400,-15.92,0,1992,2288,16553,4c,0
Matthew,10028,4,263900,-11.739,0,1992,2288,16553,4c,0
Matthew,10028,5,268800,-10.1,0,1992,2288,16553,4c,0
Matthew,10028,6,274700,-8.127,0,1992,2288,16553,4c,0
Matthew,10028,7,275900,-7.726,0,1992,2288,16553,4c,0
Matthew,10028,8,283500,-5.184,0,1992,2288,16553,4c,0
Matthew,10028,9,287100,-3.98,0,1992,2288,16553,4c,0
Matthew,10028,10,291200,-2.609,0,1992,2288,16553,4c,0
Matthew,10028,11,290800,-2.742,0,1992,2288,16553,4c,0
Matthew,10028,12,297800,-0.401,0,1992,2288,16553,4c,0
Matthew,10028,13,298500,-0.167,0,1992,2288,16553,4c,0
Matthew,10028,14,296200,-0.936,0,1992,2288,16553,4c,0
Matthew,10028,15,299300,0.1,0,1992,2288,16553,4c,0
Matthew,10028,16,298700,-0.1,0,1992,2288,16553,4c,0
Matthew,10028,17,300400,0.468,0,1992,2288,16553,4c,0
Matthew,10028,18,297800,-0.401,0,1992,2288,16553,4c,0
Matthew,10028,19,300900,0.635,0,1992,2288,16553,4c,0
Matthew,10028,20,292300,-2.241,0,1992,2288,16553,4c,0
Matthew,10028,21,292600,-2.14,0,1992,2288,16553,4c,0
Matthew,10028,22,292400,-2.207,0,1992,2288,16553,4c,0
Matthew,10028,23,290600,-2.809,0,1992,2288,16553,4c,0
Florence,10028,24,292900,-2.04,0,1992,2288,16553,4c,0
Florence,10028,25,292700,-2.107,0,1992,2288,16553,4c,0
Florence,10028,26,298400,-0.201,0,1992,2288,16553,4c,0
Florence,10028,27,301200,0.736,0,1992,2288,16553,4c,0
Florence,10028,28,298300,-0.234,0,1992,2288,16553,4c,0
Florence,10028,29,301000,0.669,0,1992,2288,16553,4c,0
Florence,10028,30,308200,3.077,0,1992,2288,16553,4c,0
Florence,10028,31,312900,4.649,0,1992,2288,16553,4c,0
Florence,10028,32,310000,3.679,0,1992,2288,16553,4c,0
Florence,10028,33,310900,3.98,0,1992,2288,16553,4c,0
Florence,10028,34,313900,4.983,0,1992,2288,16553,4c,0
Florence,10028,35,319100,6.722,0,1992,2288,16553,4c,0
Florence,10028,36,311000,4.013,0,1992,2288,16553,4c,0
Florence,10028,37,315900,5.652,0,1992,2288,16553,4c,0
Florence,10028,38,323400,8.161,0,1992,2288,16553,4c,0
Florence,10028,39,321900,7.659,0,1992,2288,16553,4c,0
Florence,10028,40,314500,5.184,0,1992,2288,16553,4c,0
Florence,10028,41,318200,6.421,0,1992,2288,16553,4c,0
Florence,10028,42,320500,7.191,0,1992,2288,16553,4c,0
Florence,10028,43,314000,5.017,0,1992,2288,16553,4c,0
Florence,10028,44,313500,4.849,0,1992,2288,16553,4c,0
Florence,10028,45,325700,8.93,0,1992,2288,16553,4c,0
Florence,10028,46,333800,11.639,0,1992,2288,16553,4c,0
Florence,10028,47,335600,12.241,0,1992,2288,16553,4c,0
Florence,10028,48,334500,11.873,0,1992,2288,16553,4c,0
Matthew,10029,1,560000,-10.026,1,1998,4028,20473,5c,0
Matthew,10029,2,569400,-8.515,1,1998,4028,20473,5c,0
Matthew,10029,3,574300,-7.728,1,1998,4028,20473,5c,0
Matthew,10029,4,602000,-3.278,1,1998,4028,20473,5c,0
Matthew,10029,5,618500,-0.627,1,1998,4028,20473,5c,0
Matthew,10029,6,631300,1.43,1,1998,4028,20473,5c,0
Matthew,10029,7,644000,3.47,1,1998,4028,20473,5c,0
Matthew,10029,8,649300,4.322,1,1998,4028,20473,5c,0
Matthew,10029,9,641200,3.021,1,1998,4028,20473,5c,0
Matthew,10029,10,648800,4.242,1,1998,4028,20473,5c,0
Matthew,10029,11,648300,4.161,1,1998,4028,20473,5c,0
Matthew,10029,12,650400,4.499,1,1998,4028,20473,5c,0
Matthew,10029,13,652200,4.788,1,1998,4028,20473,5c,0
Matthew,10029,14,638500,2.587,1,1998,4028,20473,5c,0
Matthew,10029,15,652900,4.9,1,1998,4028,20473,5c,0
Matthew,10029,16,642700,3.262,1,1998,4028,20473,5c,0
Matthew,10029,17,652900,4.9,1,1998,4028,20473,5c,0
Matthew,10029,18,582600,-6.395,1,1998,4028,20473,5c,0
Matthew,10029,19,572400,-8.033,1,1998,4028,20473,5c,0
Matthew,10029,20,582700,-6.379,1,1998,4028,20473,5c,0
Matthew,10029,21,618500,-0.627,1,1998,4028,20473,5c,0
Matthew,10029,22,600700,-3.487,1,1998,4028,20473,5c,0
Matthew,10029,23,601500,-3.358,1,1998,4028,20473,5c,0
Florence,10029,24,627000,0.739,1,1998,4028,20473,5c,0
Florence,10029,25,620100,-0.37,1,1998,4028,20473,5c,0
Florence,10029,26,603600,-3.021,1,1998,4028,20473,5c,0
Florence,10029,27,615500,-1.109,1,1998,4028,20473,5c,0
Florence,10029,28,598000,-3.92,1,1998,4028,20473,5c,0
Florence,10029,29,590600,-5.109,1,1998,4028,20473,5c,0
Florence,10029,30,608600,-2.217,1,1998,4028,20473,5c,0
Florence,10029,31,603800,-2.988,1,1998,4028,20473,5c,0
Florence,10029,32,607400,-2.41,1,1998,4028,20473,5c,0
